案号,案由,命中罪名类别,命中关键词,犯罪人的年龄,受教育程度,案件地点,涉案金额_元,案件严重程度,审判时间,罚金金额_元
（2016）鄂2802民初4078号,不当得利纠纷,危害税收征管罪,税,,,住所地利川市,81300.0,,2017-01-15,
（2016）沪0115民初65845号,房屋买卖合同纠纷,危害税收征管罪,税,,,上海市,900000.0,,2017-01-04,
（2016）京0109民初3776号,房屋买卖合同纠纷,危害税收征管罪,税,,,住所地北京市,800000.0,严重,2017-01-26,
（2016）豫0306民初533号,,危害税收征管罪,税,,,洛阳市,1000000.0,,2017-01-24,
（2016）黑01行终719号,,妨害对公司企业的管理秩序罪,欺诈,,,住所地重庆市,5040000.0,,2017-01-17,
（2017）皖0825执63号,,妨害对公司企业的管理秩序罪,债券|股票,,,住所地安徽省,5181.0,,2017-01-10,
（2017）皖0203执9号,,妨害对公司企业的管理秩序罪,债券|股票,,,安徽省,225681.0,,2017-01-13,
（2017）川01刑终8号,诈骗,金融诈骗罪,诈骗,,,四川省,,,2017-01-20,5000.0
（2015）东刑初字第1500号,非法吸收公众存款,破坏金融管理秩序罪,非法吸收公众存款,,大专,浙江省,13390000.0,数额巨大,2017-01-20,100000.0
（2016）豫0302民初970号,合同纠纷,危害税收征管罪,税,,,洛阳市,270000.0,,2017-01-16,
（2016）皖0103民初7802号,生命权、健康权、身体权纠纷,妨害对公司企业的管理秩序罪|侵犯知识产权罪,股票|著作权,70.0,,住所地安徽省,9424.0,较重,2017-01-23,
（2016）晋0105民初3079号,,危害税收征管罪,税,,,住所地太原市,167993.0,,2017-01-23,
（2016）浙0302民初12241号,民间借贷纠纷,危害税收征管罪,税,,,住所地平阳县,1350000.0,,2017-01-23,
（2016）川行申392号,,危害税收征管罪,税,,,四川省,,,2017-01-09,
（2017）皖0825执228号之一,,妨害对公司企业的管理秩序罪,债券|股票,,,住所地安徽省,2000.0,,2017-01-13,
（2016）鲁01民终5629号,租赁合同纠纷,危害税收征管罪,税,,,住所地济南市,785704.0,严重,2017-01-16,
（2016）晋0181执331号,,妨害对公司企业的管理秩序罪,债券|股票,,,古交市,52270.0,,2017-01-06,
（2016）辽0105民初6049号,买卖合同纠纷,危害税收征管罪,税,,,住所地沈阳市,232240.0,,2017-01-05,
（2017）闽0203刑初19号,诈骗,金融诈骗罪,诈骗,,初中,户籍地黑龙江省,22000.0,特别严重,2017-01-09,10000.0
（2017）内2223刑初291号,,危害税收征管罪|侵犯财产罪,敲诈勒索|税,,初中,内蒙古自治区,187097.0,情节严重,2017-01-24,10000.0
（2016）赣0724刑初107号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,江西省,300.0,,2017-01-19,2000.0
（2016）浙民终727号,船员劳务合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,浙江省,320000.0,严重,2017-01-24,
（2016）湘0103民初6902号,离婚后财产纠纷,侵犯知识产权罪,知识产权,,,湖南省,280000.0,,2017-01-05,
（2016）皖1225民初4408号,农村土地承包合同纠纷,危害税收征管罪,税,,,安徽省,80.0,,2017-01-22,
（2017）皖0602执92号,,妨害对公司企业的管理秩序罪,债券|股票,,,住所地安徽省,610800.0,,2017-01-17,
（2016）豫0702刑初280号,挪用资金,贪污贿赂罪,挪用资金|贪污|贿赂,,中专,河南省,30000.0,数额较大,2017-01-17,
（2016）甘01民初850号,确认合同无效纠纷,妨害对公司企业的管理秩序罪,欺诈,,,住所地兰州市,1000000.0,,2017-01-25,
（2016）豫0804民初102号,合伙协议纠纷,危害税收征管罪,税,,,河南省,794179.0,严重,2017-01-18,
（2017）川0781执257号,,妨害对公司企业的管理秩序罪,债券|股票,,,住所地江油市,15000.0,,2017-01-25,
（2016）皖1126民初3672号,定作合同纠纷,危害税收征管罪,税,,,住所地安徽省,512500.0,,2017-01-19,
（2016）鲁1581民初4584号,民间借贷纠纷,妨害对公司企业的管理秩序罪|破坏金融管理秩序罪,欺诈|非法集资,,,住所地山东省,1163200.0,,2017-01-09,
（2016）浙0523民初7775号,民间借贷纠纷,危害税收征管罪,税,,,浙江省,120000.0,,2017-01-09,
（2016）鲁10民终2606号,生命权、健康权、身体权纠纷,危害税收征管罪,税,,,户籍地荣成市,18096.0,,2017-01-16,
（2016）闽0212执2333号,,妨害对公司企业的管理秩序罪,债券|股票,,,住所福建省,32140.0,,2017-01-06,
（2017）青01刑更18号,,金融诈骗罪,诈骗,,,青海省,20000.0,,2017-01-23,20000.0
（2017）皖1002民初6号,建设工程施工合同纠纷,危害税收征管罪,税,,,住所地广东省,11942561.0,严重,2017-01-23,
（2016）桂10刑终332号,赌博,金融诈骗罪,诈骗,,初中,广西壮族自治区,10000.0,数额较大,2017-01-12,10000.0
（2016）粤71行初536号,,妨害对公司企业的管理秩序罪|贪污贿赂罪,行贿,,,住广东省深圳市南山区,50.0,严重,2017-01-22,
（2016）苏0117民初6638号,房屋买卖合同纠纷,危害税收征管罪,税,,,住所地南京市,1080000.0,,2017-01-22,
（2016）桂0902民初2710号,买卖合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,欺诈|税,,,广西壮族自治区,31254.0,,2017-01-19,
（2017）闽0212执恢1号,,妨害对公司企业的管理秩序罪,债券|股票,,,福建省厦门市同安区,70000.0,,2017-01-22,
（2017）晋0106民初3873号,房屋拆迁安置补偿合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,欺诈|税,,,太原市,8076640.0,,2017-01-03,
（2016）沪0106民初24726号,承揽合同纠纷,危害税收征管罪,税,,,住所地上海市,80000.0,,2017-01-10,
（2015）驿民初字第3911号,确认合同无效纠纷,危害税收征管罪,税,,,河南省驻马店市驿城区,20000000.0,严重,2017-01-20,
（2016）苏0509民初7035号,买卖合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,欺诈|税,,,住所地江苏省,14500000.0,严重,2017-01-13,
（2016）豫0305民初5513号,机动车交通事故责任纠纷,危害税收征管罪,税,,,住所地是在农村,1400.0,,2017-01-22,
（2017）桂0902刑初33号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,广西壮族自治区,100.0,,2017-01-17,3000.0
（2016）皖03法赔3号,,破坏金融管理秩序罪|危害税收征管罪,税|高利贷,,,住所地安徽省,1000000.0,严重,2017-01-16,
（2016）内0105民初4130号,居间合同纠纷,危害税收征管罪,税,,,呼和浩特市赛罕区,420000.0,,2017-01-05,
（2015）西民初字第2677号,,危害税收征管罪,税,,,江西省南昌市西湖区,3091900.0,,2017-01-22,
（2016）浙02民初1102号,侵害商标权纠纷,危害税收征管罪|侵犯知识产权罪,税|著作权,,,浙江省宁波市,15000.0,情节严重,2017-01-20,
（2016）湘1129刑初342号,故意伤害,侵犯财产罪,敲诈勒索,,初中,湖南省,20000.0,特别严重,2017-01-03,5000.0
（2016）豫0204执476号之一,,破坏金融管理秩序罪,非法吸收公众存款,,,河南省,60000.0,,2017-01-13,60000.0
（2016）冀0403民初4717号,合同纠纷,金融诈骗罪,诈骗,,,河北省邯郸市丛台区,200000.0,严重,2017-01-12,
（2017）湘3123刑初9号,信用卡诈骗,金融诈骗罪,诈骗,,,湖南省,53213.0,特别严重,2017-01-16,10000.0
（2016）黔0201民初1869号,买卖合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪|贪污贿赂罪,受贿|税|行贿,,,贵州省六盘水市钟山区,12668715.0,,2017-01-20,
（2016）桂0603刑初298号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,住所地防城区,100.0,情节严重,2017-01-20,1500.0
（2016）豫1281刑初160号,诈骗,金融诈骗罪,诈骗,,初中,河南省义马市,5210000.0,特别严重,2017-01-16,550000.0
（2016）京0107民初14号,房屋买卖合同纠纷,危害税收征管罪,税,,,住所地北京市,5090000.0,,2017-01-09,
（2016）苏0104民初6953号,建设工程施工合同纠纷,危害税收征管罪,税,,,住所地南京市,1058441.0,,2017-01-10,
（2016）内0103刑初334号,,金融诈骗罪|危害税收征管罪|扰乱市场秩序罪,合同诈骗|税|诈骗,,小学,呼和浩特市,1090000.0,数额巨大,2017-01-05,40000.0
（2016）冀07民特29号,申请撤销仲裁裁决,危害税收征管罪,税,,,住所地河北省,184211.0,,2017-01-19,
（2017）鄂0323执112-1号,,妨害对公司企业的管理秩序罪,债券|股票,,,湖北省,,,2017-01-14,
（2016）鲁0832民初5928号,买卖合同纠纷,危害税收征管罪,税,,,山东省梁山县,520000.0,,2017-01-20,
（2016）皖0323刑初306号,高利转贷,危害税收征管罪,税,,小学,安徽省,4000000.0,特别严重,2017-01-22,604993.0
（2015）新抚民二初字第00837号,企业借贷纠纷,妨害对公司企业的管理秩序罪,欺诈,,,抚顺市新抚区,502928.0,,2017-01-06,
（2016）豫0311民初3304号,租赁合同纠纷,危害税收征管罪,税,,,河南省洛阳市洛龙区,251963.0,,2017-01-17,
（2015）嘉南刑初字第853号,诈骗,金融诈骗罪,诈骗,,初中,浙江省,,,2017-01-06,
（2016）鄂0191民初275-1号,建设工程施工合同纠纷,危害税收征管罪,税,,,住所地湖北省,1508542.0,,2017-01-18,
（2016）粤0981民初1930号,同居关系析产纠纷,侵犯知识产权罪,知识产权,70.0,,广东省,166007.0,,2017-01-22,
（2016）湘3101民初332号,买卖合同纠纷,危害税收征管罪,税,,,湖南省,8156440.0,,2017-01-04,
（2016）京0112民初41660号,合同纠纷,妨害对公司企业的管理秩序罪|贪污贿赂罪,行贿,,,住所地北京市,3600000.0,,2017-01-24,
（2016）苏0924民初6551号,机动车交通事故责任纠纷,危害税收征管罪,税,,,住所地山东省,1000000.0,严重,2017-01-17,
（2016）浙0782民初14548号,民间借贷纠纷,金融诈骗罪,诈骗,,,浙江省,200000.0,,2017-01-12,
（2016）浙0109民初16568号,融资租赁合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,欺诈|税,,,住所地江苏省,538896.0,,2017-01-23,
（2016）闽0583民初1001号,民间借贷纠纷,危害税收征管罪,税,,,福建省,1730000.0,数额巨大,2017-01-05,
（2017）新4022刑初12号,,金融诈骗罪,诈骗,,中专,新疆维吾尔自治区,10500.0,,2017-01-24,6000.0
（2016）皖12法赔1号,,金融诈骗罪,诈骗,,,安徽省,2091929.0,严重,2017-01-16,200000.0
（2016）陕0103民初5888号,劳动争议,危害税收征管罪,税,,,西安市碑林区,2245.0,,2017-01-04,
（2016）浙01民终6333号,产品责任纠纷,妨害对公司企业的管理秩序罪,欺诈,,,住所地江苏省,32661.0,,2017-01-09,
（2016）浙1004民初6092号,追偿权纠纷,危害税收征管罪,税,,,住所地浙江省,30000000.0,,2017-01-10,
（2016）粤0111民初8149号,民间借贷纠纷,破坏金融管理秩序罪,高利贷,,,广州市,400000.0,,2017-01-05,
（2016）粤0402民初10625号,民间借贷纠纷,妨害对公司企业的管理秩序罪,欺诈,,,广东省,120000.0,,2017-01-23,10000.0
（2017）冀04民终223号,租赁合同纠纷,危害税收征管罪,税,,,河北省邯郸市,8000.0,,2017-01-22,
（2016）川01民终10164号,与公司有关的纠纷,危害税收征管罪,税,,,四川省成都市,22476214.0,,2017-01-11,
（2016）川1602民初2821号,民间借贷纠纷,破坏金融管理秩序罪,非法吸收公众存款|非法集资,,,四川省,1500000.0,,2017-01-09,
（2017）湘1124刑初34号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,湖南省,200.0,情节严重,2017-01-10,1000.0
（2017）黔0222民初171号,生命权、健康权、身体权纠纷,危害税收征管罪,税,18.0,,贵州省盘县,83200.0,严重,2017-01-25,
（2017）冀0824刑初11号,,破坏金融管理秩序罪|危害税收征管罪,税|高利贷,,专科,分别是滦平县,200000.0,,2017-01-25,10000.0
（2016）豫0328民初717号,金融不良债权追偿纠纷,妨害对公司企业的管理秩序罪,欺诈,,,河南省洛宁县,83756.0,,2017-01-10,
（2016）川1902民初2259号,合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,中学,四川省巴中市巴州区,800000.0,,2017-01-06,
（2016）浙0783民初16984号,民间借贷纠纷,金融诈骗罪,诈骗,,,浙江省,300000.0,,2017-01-12,
（2016）豫0305民初2425号,借款合同纠纷,破坏金融管理秩序罪,非法吸收公众存款,,高中,河南省,108276.0,,2017-01-11,
（2016）赣0402刑初218号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,江西省,600.0,,2017-01-24,3000.0
（2016）粤15刑终226号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,广东省,,,2017-01-01,
（2016）鄂2825民初634号,确认合同无效纠纷,危害税收征管罪,税,,小学,湖北省,80.0,严重,2017-01-04,
（2017）青0105民初1530号,机动车交通事故责任纠纷,危害税收征管罪,税,,,签发拟稿青海省西宁市城北区,3547.0,,2017-01-19,
（2016）鲁1102民初2894号,企业借贷纠纷,破坏金融管理秩序罪,外汇,,,住所地日照市,9990983.0,,2017-01-09,
（2016）鄂1303民初1633号,民间借贷纠纷,破坏金融管理秩序罪,高利贷,,,湖北省随州市曾都区,13500000.0,严重,2017-01-23,
（2017）闽0102刑初98号,,金融诈骗罪,诈骗,,初中,福建省,3960.0,特别严重,2017-01-23,2000.0
（2016）闽0982执1486号之一,,危害税收征管罪,税,,,福建省,,,2017-01-10,
（2016）内0402民初2023号,债权人撤销权纠纷,危害税收征管罪,税,,中学,住所地赤峰市,3759690.0,严重,2017-01-20,
（2016）湘0521民初3785号,机动车交通事故责任纠纷,危害税收征管罪,税,,,湖南省,105910.0,,2017-01-09,
（2017）浙0782刑初110号,诈骗,金融诈骗罪,诈骗,,初中,浙江省,1174000.0,数额特别巨大,2017-01-20,100000.0
（2017）鲁0591民初469号,商品房预售合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,东营经济技术开发区,1102209.0,,2017-01-05,9069.0
（2016）苏0116民初4636号,借款合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,住所地江苏省,200000.0,,2017-01-04,
（2017）鲁1203刑申1号,,破坏金融管理秩序罪,外汇,,,山东省,,,2017-01-24,
（2016）沪0104民初31586号,机动车交通事故责任纠纷,危害税收征管罪,税,,,上海市,1013150.0,严重,2017-01-10,
（2016）苏0506民初7304号,城市公交运输合同纠纷,危害税收征管罪,税,,,住所地苏州吴中经济开发区,136056.0,,2017-01-12,
（2016）黔01民终5226号,物业服务合同纠纷,危害税收征管罪,税,,,贵州省贵阳市,9552.0,严重,2017-01-09,
（2016）晋行终484号,,危害税收征管罪|扰乱市场秩序罪,税|非法经营,,,山西省,6500000.0,,2017-01-03,
（2016）苏0281民初15556号,买卖合同纠纷,危害税收征管罪,税,,,住所地安徽省,254835.0,,2017-01-24,
（2016）浙0303民初3811号,建设工程合同纠纷,危害税收征管罪,税,,,住所地浙江省,1020000.0,,2017-01-19,
（2016）豫0192民初1044号,排除妨害纠纷,破坏金融管理秩序罪,非法集资,,,河南省,1000000.0,,2017-01-10,
（2015）官民二初字第1212号,金融借款合同纠纷,危害税收征管罪,税,,,云南省,400000.0,,2017-01-25,
（2016）浙0282民初11388号,物业服务合同纠纷,危害税收征管罪,税,,,浙江省慈溪市,4491.0,严重,2017-01-16,
（2016）浙0205民初3920号,机动车交通事故责任纠纷,危害税收征管罪,税,,,宁波市江北区,1000000.0,严重,2017-01-24,
（2015）川刑监字第2号,,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,,四川省,630000.0,数额特别巨大,2017-01-17,
（2016）川1921民初1772号,民间借贷纠纷,危害税收征管罪,税,,,四川省,100000.0,,2017-01-23,
（2016）苏04民辖终575号,侵害作品信息网络传播权纠纷,侵犯知识产权罪,著作权,,,住所地北京市,,,2017-01-06,
（2016）苏1191民初3071号,劳动争议,危害税收征管罪,税,,,住所地镇,45242.0,,2017-01-18,
（2017）甘0402刑初38号,,危害税收征管罪,税,,,甘肃省,5096.0,特别严重,2017-01-20,3000.0
（2016）京0108民初29508号,机动车交通事故责任纠纷,危害税收征管罪,税,,,住所地北京市,105718.0,,2017-01-03,
（2016）川1129民初593号,租赁合同纠纷,危害税收征管罪,税,,,四川省,85000.0,,2017-01-22,
（2017）新刑终382号,,金融诈骗罪,诈骗,,小学,新疆维吾尔自治区,50000.0,,2017-01-26,60000.0
（2016）苏04刑更3682号,走私、贩卖、运输、制造毒品,走私罪,走私,,,江苏省,,,2017-01-05,8000.0
（2016）苏0411民初4030号,买卖合同纠纷,危害税收征管罪,税,,,住所地常州市,141500.0,,2017-01-20,
（2016）津0110刑初897号,,危害税收征管罪,税,,小学,住所地天津市,167703.0,特别严重,2017-01-18,10000.0
（2017）鄂0821执104号之一,,妨害对公司企业的管理秩序罪,债券|股票,,,湖北省,10000.0,,2017-01-13,
（2017）川01刑更32号,贪污,贪污贿赂罪,贪污,,,四川省,,,2017-01-23,
（2016）湘01民终5567号,借款合同纠纷,危害税收征管罪,税,,,住所地湖南省,7280000.0,严重,2017-01-13,
（2016）京0112民初44422号,商品房预售合同纠纷,危害税收征管罪,税,,,住所地北京市,2410106.0,,2017-01-09,
