案号,案由,命中罪名类别,命中关键词,犯罪人的年龄,受教育程度,案件地点,涉案金额_元,案件严重程度,审判时间,罚金金额_元
（2019）浙08刑更822号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,浙江省,,,2019-01-29,
（2018）粤03执2577号之一,国内非涉外仲裁裁决,妨害对公司企业的管理秩序罪,股票,,,广东省深圳市,309286.0,,2019-01-17,
（2018）粤2071民初5654号,房屋买卖合同纠纷；居间合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,欺诈|税,,,住所地广东省,300000000.0,严重,2019-01-18,
（2019）粤0604民初11958号,融资租赁合同纠纷,危害税收征管罪,税,,,住所地天津市,249700.0,,2019-01-19,
（2019）皖0621执42号,婚姻家庭纠纷,妨害对公司企业的管理秩序罪,债券|股票,,,户籍地安徽省,3700.0,,2019-01-15,
（2019）云刑终44号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,云南省,10000.0,,2019-01-23,
（2019）黑0403刑初1号,挪用公款,贪污贿赂罪,挪用公款|贪污|贿赂,,小学,黑龙江省,74854.0,轻微,2019-01-21,
（2019）皖0124执430号之二,其他案由,妨害对公司企业的管理秩序罪,债券|股票,,,安徽省,174482.0,,2019-01-30,
（2018）粤0307民初13137号,房屋租赁合同纠纷,危害税收征管罪,税,,,广东省深圳市龙岗区,6602750.0,严重,2019-01-22,90000.0
（2019）浙08刑更626号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,浙江省,50000.0,,2019-01-29,
（2018）粤0307民初15719号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,620000.0,,2019-01-08,
（2018）黔05民终4185号,商品房预售合同纠纷,危害税收征管罪,税,,,贵州省毕节市,391871.0,,2019-01-24,
（2018）苏0413刑初654号,生产、销售假药,生产销售伪劣商品罪,假药,,,常州市,16690.0,特别严重,2019-01-16,25000.0
（2019）浙08刑更762号,合同诈骗,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,,浙江省,500000.0,,2019-01-29,500000.0
（2018）鲁0102民初7806号,房屋租赁合同纠纷,危害税收征管罪,税,,,住所地济南市,200820.0,严重,2019-01-09,
（2019）浙08刑更584号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,浙江省,12000.0,,2019-01-29,12000.0
（2018）粤0307民初15743号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,172900.0,,2019-01-08,
（2018）湘01民初6925号,著作权权属、侵权纠纷,侵犯知识产权罪,著作权,,,湖南省长沙市,50.0,,2019-01-08,
（2018）豫1321民初2565号,合同纠纷,危害税收征管罪,税,,,河南省南召县,2640000.0,严重,2019-01-22,
（2019）粤13刑更53号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,广东省,10000.0,,2019-01-25,10000.0
（2018）粤0307民初15613号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,730000.0,,2019-01-08,
（2018）川1425执588号,劳动争议,妨害对公司企业的管理秩序罪,股票,,,住所地四川省,3709.0,,2019-01-17,
（2018）粤0307民初15640号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,238680.0,,2019-01-08,
（2010）赣1002民初450号,买卖合同纠纷,危害税收征管罪,税,,,江西省抚州市临川区,2433016.0,,2019-01-15,
（2019）皖0124执26号之五,其他案由,妨害对公司企业的管理秩序罪,债券|股票,,,安徽省,30769.0,,2019-01-10,
（2019）粤0604民初11957号,融资租赁合同纠纷,危害税收征管罪,税,,,住所地天津市,117800.0,,2019-01-19,
（2018）粤0307民初11876号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,508000.0,,2019-01-08,
（2018）冀0132民初2961号,保险纠纷,危害税收征管罪,税,,,住址元氏县,359476.0,,2019-01-20,
（2019）浙08刑更327号,合同诈骗,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,小学,浙江省,50000.0,,2019-01-29,50000.0
（2018）皖1702民初1728号,追偿权纠纷,危害税收征管罪,税,,,住所地安徽省,56000.0,,2019-01-21,
（2018）湘01民初6880号,著作权权属、侵权纠纷,侵犯知识产权罪,著作权,,,湖南省长沙市,50.0,,2019-01-22,
（2019）京0491民初1031号,著作权权属、侵权纠纷,侵犯知识产权罪,知识产权|著作权,,,住所地北京市,1500.0,,2019-01-31,
（2018）粤0391执1752号之一,借款合同纠纷,妨害对公司企业的管理秩序罪,股票,,,广东省深圳前海合作区,750000.0,,2019-01-30,
（2018）闽0802民初9164号,民间借贷纠纷,危害税收征管罪,税,,,福建省,120000.0,严重,2019-01-18,
（2019）苏0902刑初34号,诈骗,金融诈骗罪,诈骗,,,江苏省,19296.0,特别严重,2019-01-23,10000.0
（2019）川0107执126号之一,其他案由,扰乱市场秩序罪,非法经营,,,成都市,,,2019-01-24,
（2018）皖0604执757号之一,其他案由,妨害对公司企业的管理秩序罪,债券|股票,,,安徽省,,,2019-01-15,
（2019）皖0124执29号之二,其他案由,妨害对公司企业的管理秩序罪,债券|股票,,,安徽省,287.0,,2019-01-10,
（2018）苏0114民初4550号,房屋买卖合同纠纷,危害税收征管罪,税,,,江苏省,800000.0,,2019-01-23,
（2018）粤03执恢530号,知识产权权属、侵权纠纷,侵犯知识产权罪,知识产权,,,广东省深圳市,100000.0,,2019-01-10,
（2018）粤1224民初2480号,机动车交通事故责任纠纷,危害税收征管罪,税,61.0,,广东省怀集县,185310.0,严重,2019-01-03,
（2019）浙08刑更319号,合同诈骗,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,初中,浙江省,693210.0,,2019-01-29,70000.0
（2019）粤13刑更86号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,广东省,7000.0,,2019-01-25,7000.0
（2018）陕0112民初13529号,买卖合同纠纷,危害税收征管罪,税,,,西安市未央区,6650000.0,,2019-01-16,
（2018）冀0432民初1101号,民间借贷纠纷,金融诈骗罪,诈骗,,,河北省,752400.0,,2019-01-18,
（2018）陕0113民初6817号,房屋买卖合同纠纷,危害税收征管罪,税,80.0,,西安市雁塔区,4490000.0,,2019-01-14,
（2018）内2221民初4028号,房屋买卖合同纠纷,危害税收征管罪,税,,,内蒙古自治区,45000000.0,,2019-01-07,
（2018）粤0307民初11879号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,450000.0,,2019-01-08,
（2018）粤0307民初15725号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,239000.0,,2019-01-08,
（2019）琼01执异71号,民间借贷纠纷,危害税收征管罪,税,,,住所地海南省,20000000.0,,2019-01-21,
（2018）苏0104民初12717号,金融借款合同纠纷,危害税收征管罪,税,,小学,住所地江苏省,1470000.0,,2019-01-17,
（2019）皖0124执恢29号之四,其他案由,妨害对公司企业的管理秩序罪,债券|股票,,,安徽省,43000.0,,2019-01-25,
（2019）浙08刑更363号,诈骗,金融诈骗罪,诈骗,,小学,浙江省,30000.0,,2019-01-29,30000.0
（2018）鲁0832民初6326号,劳动争议,破坏金融管理秩序罪,非法集资,,,住所地济宁市,14549.0,严重,2019-01-28,
（2018）皖1204民初613号,合伙协议纠纷,危害税收征管罪,税,,,安徽省,364000.0,,2019-01-03,
（2018）川14民特17号,申请撤销仲裁裁决,妨害对公司企业的管理秩序罪|金融诈骗罪|扰乱市场秩序罪|贪污贿赂罪,受贿|合同诈骗|诈骗,,,四川省眉山市,700000.0,,2019-01-09,
（2017）粤2071民初23706号,房屋租赁合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,欺诈|税,,,住所地广东省,172325.0,严重,2019-01-10,
（2018）粤0307民初15658号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,252558.0,,2019-01-08,
（2018）苏1202民初6190号,房屋租赁合同纠纷,危害税收征管罪,税,,,住所地江苏省,100000.0,,2019-01-29,
（2017）粤0307执18134号,其他案由,妨害对公司企业的管理秩序罪,股票,,,广东省深圳市龙岗区,29220.0,,2019-01-09,
（2018）粤03刑终3080号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,户籍地址湖北省,25000.0,情节严重,2019-01-15,5000.0
（2018）鲁0102行初314号,劳动和社会保障行政管理（劳动、社会保障）,金融诈骗罪,诈骗,,,住所地济南市,,,2019-01-03,
（2018）粤03执1865号,国内涉外仲裁裁决,妨害对公司企业的管理秩序罪,股票,,,广东省深圳市,3318455.0,,2019-01-29,
（2019）浙08刑更576号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,浙江省,60000.0,,2019-01-29,
（2019）鲁0105执异27号,金融借款合同纠纷,危害税收征管罪,税,,,住所地济南市,585000.0,,2019-01-30,
（2018）粤0307民初15779号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省深圳市龙岗区,252557.0,,2019-01-08,
（2019）浙08刑更185号,走私、贩卖、运输、制造毒品,走私罪,走私,,文盲,浙江省,25000.0,,2019-01-29,25000.0
（2018）粤0604民初29567号,买卖合同纠纷,危害税收征管罪,税,,,住所地广州市,510000.0,,2019-01-30,
（2019）皖0207刑初16号,盗窃,金融诈骗罪,诈骗,,高中,安徽省,2897.0,特别严重,2019-01-18,5000.0
（2019）浙08刑更686号,故意伤害,金融诈骗罪,诈骗,,小学,浙江省,50000.0,,2019-01-29,50000.0
（2019）粤13刑更31号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,广东省,8000.0,,2019-01-25,8000.0
（2018）粤0307民初15749号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,405000.0,,2019-01-08,
（2018）鄂0103民初6014号,房屋租赁合同纠纷,危害税收征管罪,税,,,住所地武汉市,449256.0,,2019-01-28,
（2018）苏8602民初1158号,侵害作品信息网络传播权纠纷,危害税收征管罪|侵犯知识产权罪,税|著作权,,,住所地江苏省,10000000.0,,2019-01-04,
（2019）浙08刑更332号,抢劫,贪污贿赂罪,职务侵占,,大专,浙江省,,,2019-01-29,
（2018）粤03民终16376号,房屋买卖合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,广东省深圳市,150000.0,严重,2019-01-15,
（2019）豫0603执异13号,金融借款合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,住所地鹤壁市,350000.0,严重,2019-01-23,
（2018）冀0402民初2480号,建设工程合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,欺诈|税,,,住所地江苏省,449100.0,,2019-01-11,
（2019）皖0722执266号,追偿权纠纷,妨害对公司企业的管理秩序罪,债券|股票,,,住所地安徽省,3654383.0,,2019-01-22,
（2018）苏民申1613号,金融借款合同纠纷,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,,住所地江苏省,,,2019-01-22,
（2018）川1425执431号之一,买卖合同纠纷,妨害对公司企业的管理秩序罪,股票,,,四川省青神县,,,2019-01-29,
（2018）苏0206民初4220号,买卖合同纠纷,危害税收征管罪,税,,,住所地北京市,269600.0,,2019-01-03,
（2019）浙08刑更291号,非法经营,扰乱市场秩序罪,非法经营,,研究生,浙江省,20000.0,,2019-01-29,20000.0
（2018）粤03执1615号之一,国内非涉外仲裁裁决,妨害对公司企业的管理秩序罪,股票,,,广东省深圳市,122505.0,,2019-01-08,
（2019）皖0202刑初4号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,户籍地安徽省,4000.0,情节严重,2019-01-10,4000.0
（2019）陕07刑更141号,走私、贩卖、运输、制造毒品,走私罪,走私,,中专,陕西省,20000.0,,2019-01-18,
（2018）桂0881民初2812号,民间借贷纠纷,危害税收征管罪,税,,,广西壮族自治区,300000.0,,2019-01-18,
（2019）粤0604民初12047号,融资租赁合同纠纷,危害税收征管罪,税,,,住所地天津市,215290.0,,2019-01-23,
（2019）粤13刑更71号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,广东省,3000.0,,2019-01-25,3000.0
（2018）粤0307民初15656号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,260000.0,,2019-01-08,
（2018）粤03执2333号之一,知识产权权属、侵权纠纷,妨害对公司企业的管理秩序罪|侵犯知识产权罪,知识产权|股票,,,广东省深圳市,31866.0,,2019-01-15,
（2019）川0107执126号之二,刑事,扰乱市场秩序罪,非法经营,,,成都市,,,2019-01-24,
（2018）陕0721刑初63号,贪污,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿|贪污|贿赂,,本科,汉中市,100000.0,,2019-01-25,50000.0
（2018）吉0192民初382号,债权人撤销权纠纷,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,,长春汽车经济技术开发区,364900.0,,2019-01-25,
（2018）粤1971民初27981号,买卖合同纠纷,破坏金融管理秩序罪|危害税收征管罪,税|逃税|高利贷,,,广东省东莞市,9277336.0,严重,2019-01-28,
（2018）苏0206民初5316号,买卖合同纠纷,危害税收征管罪,税,,,住所地江苏省,2127750.0,,2019-01-07,
（2019）皖0124执468号之二,其他案由,妨害对公司企业的管理秩序罪,债券|股票,,,住所地安徽省,10252.0,,2019-01-31,
（2018）湘3130刑初287号,非法吸收公众存款；滥伐林木,破坏金融管理秩序罪,非法吸收公众存款,,初中,湖南省,11870000.0,情节严重,2019-01-15,170000.0
（2018）粤0307民初11874号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,600830.0,,2019-01-08,
（2019）浙08刑更294号,行贿,妨害对公司企业的管理秩序罪|贪污贿赂罪,行贿,,大专,浙江省,2000.0,,2019-01-29,
（2018）粤1323民初5323号,民间借贷纠纷,侵犯知识产权罪,知识产权,,,广东省,59520.0,,2019-01-04,
（2019）陕07刑更161号,合同诈骗,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,小学,陕西省,2027980.0,,2019-01-18,50000.0
（2019）皖0124执27号之二,其他案由,妨害对公司企业的管理秩序罪,债券|股票,,,住所地安徽省,1600173.0,,2019-01-10,
（2019）皖0124执187号之一,其他案由,妨害对公司企业的管理秩序罪,债券|股票,,,住所地安徽省,40906.0,,2019-01-21,
（2018）粤03执1451号之一,国内非涉外仲裁裁决,妨害对公司企业的管理秩序罪,股票,,,广东省深圳市,249752.0,,2019-01-07,
（2018）湘0105民初6422号,房屋买卖合同纠纷,危害税收征管罪,税,,,户籍地为湖南省,378268.0,,2019-01-17,
（2019）湘12刑辖3号,走私、贩卖、运输、制造毒品；非法持有毒品,走私罪,走私,,,湖南省,,,2019-01-25,
（2018）粤0307民初15769号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省深圳市龙岗区,589000.0,,2019-01-01,
（2018）湘01民初6926号,著作权权属、侵权纠纷,侵犯知识产权罪,著作权,,,湖南省长沙市,50.0,,2019-01-08,
（2018）京73行初11372号,行政裁决,侵犯知识产权罪,知识产权,,,上海市,,,2019-01-17,
（2019）浙08刑更208号,信用卡诈骗,金融诈骗罪,诈骗,,小学,浙江省,50000.0,,2019-01-29,50000.0
（2018）皖1524民初2255号,建设工程施工合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,欺诈|税,,,住所地江西省,35000000.0,,2019-01-15,
（2019）粤0604民初12008号,融资租赁合同纠纷,危害税收征管罪,税,,,住所地天津市,288948.0,,2019-01-21,
（2019）京03刑终211号,掩饰、隐瞒犯罪所得、犯罪所得收益,金融诈骗罪,诈骗,29.0,高中,北京市,44100.0,情节严重,2019-01-29,10000.0
（2018）粤0307民初15702号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,33495.0,,2019-01-08,
（2019）粤0604民初12058号,融资租赁合同纠纷,危害税收征管罪,税,,,住所地天津市,347100.0,,2019-01-17,
（2019）粤13刑更316号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,广东省,,,2019-01-25,20000.0
（2018）粤0606民初18816号,房屋租赁合同纠纷,危害税收征管罪,税,,,住所地佛山市,18130000.0,严重,2019-01-21,
（2018）豫0108民初2838号,房屋买卖合同纠纷,危害税收征管罪,税,,,河南省郑州市惠济区,536549.0,,2019-01-21,
（2019）陕0113民初919号,分家析产纠纷,妨害对公司企业的管理秩序罪,欺诈,,,住陕西省,440000.0,,2019-01-30,
（2018）京73行初5719号,行政裁决,侵犯知识产权罪,知识产权,,,住所地中华人民共和国北京市,,,2019-01-29,
（2018）辽0404民初410号,买卖合同纠纷,危害税收征管罪,税,,,住所地抚顺经济开发区,430000.0,,2019-01-18,
（2018）闽0703民初2734号,买卖合同纠纷,妨害对公司企业的管理秩序罪|扰乱市场秩序罪,欺诈|虚假广告,,,住所地福建省,210000.0,严重,2019-01-24,
（2018）粤0307民初15621号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,广东省,14315.0,,2019-01-08,
（2019）陕07刑更121号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,陕西省,8000.0,,2019-01-18,8000.0
（2019）甘0921民初25号,合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,甘肃省,21000000.0,,2019-01-17,
（2019）皖0124执395号之一,其他案由,妨害对公司企业的管理秩序罪,债券|股票,,,安徽省,103000.0,,2019-01-23,
（2018）粤2072民初12789号,买卖合同纠纷,危害税收征管罪,税,,专科,住所地广东省,462078.0,情节严重,2019-01-11,20.0
